id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Households
22011208,22,Louisiana,LA,Beauregard Parish,Longville,Longville,CDP,place,70653,337,14780893,482697,30.610625,-93.225112,73632.4265298159,250000,12091.0669851752+0i,183
22011210,22,Louisiana,LA,Bienville Parish,Saline,Lucky,Village,place,71070,318,21163980,50586,32.244082,-93.013336,55665.362238549,69110,0+55871.9418272632i,115
22011212,22,Louisiana,LA,St. James Parish,Lutcher,Lutcher,Town,place,70071,225,8712395,87829,30.06305,-90.711681,87304.618701333,81134,92460.5972561639+0i,1444
22011214,22,Louisiana,LA,Rapides Parish,Glenmora,McNary,Village,place,71433,318,4770519,74930,30.990436,-92.581458,72971.9165612537,81591,71878.8606315331+0i,68
22011216,22,Louisiana,LA,Evangeline Parish,Mamou,Mamou,Town,place,70554,337,3637333,0,30.634913,-92.417927,42804.9042784803,29801,45204.7206941691+0i,1125
22011218,22,Louisiana,LA,Richland Parish,Mangham,Mangham,Town,place,71259,318,2777506,0,32.309019,-91.779469,155581.993563689,114896,180525.63526624+0i,270
22011220,22,Louisiana,LA,Avoyelles Parish,Mansura,Mansura,Town,place,71350,318,7391496,0,31.067324,-92.052824,51300.2962666278,56419,0+29724.3931913353i,621
22011222,22,Louisiana,LA,Iberville Parish,Maringouin,Maringouin,Town,place,70757,225,1906656,0,30.490746,-91.518616,65171.8208454653,62642,71972.2549718805+0i,330
22011224,22,Louisiana,LA,Avoyelles Parish,Marksville,Marksville city,City,place,71351,318,12465883,34862,31.125431,-92.065119,76520.2802223077,59935,91305.417192861+0i,2015
22011226,22,Louisiana,LA,Red River Parish,Coushatta,Martin,Village,place,71019,318,29913390,102246,32.099862,-93.219128,115890.489119547,102386,117758.216522654+0i,218
22011228,22,Louisiana,LA,Vermilion Parish,Maurice,Maurice,Village,place,70555,337,7201270,5017,30.103485,-92.121022,93901.8611613409,90042,98470.0317409825+0i,573
22011230,22,Louisiana,LA,St. Bernard Parish,Meraux,Meraux,CDP,place,70075,504,10756176,1717883,29.92757,-89.91927,99110.4489789044,92791,99547.3831509538+0i,2040
22011232,22,Louisiana,LA,Morehouse Parish,Mer Rouge,Mer Rouge,Village,place,71261,318,3036759,21140,32.776921,-91.794367,174686.771884686,236233,196003.356792305+0i,175
22011234,22,Louisiana,LA,Beauregard Parish,Merryville,Merryville,Town,place,70653,337,25353793,47362,30.755974,-93.525588,50461.1568123608,44107,50792.1994683225+0i,456
22011236,22,Louisiana,LA,LaSalle Parish,Jena,Midway,CDP,place,71342,318,7851652,82412,31.675565,-92.146581,44752.1928100869,37813,45097.0779357662+0i,538
22011238,22,Louisiana,LA,Webster Parish,Minden,Minden city,City,place,71055,318,38822244,439466,32.619146,-93.272754,85936.18003972,69950,103193.286924335+0i,4839
22011240,22,Louisiana,LA,Ouachita Parish,Monroe,Monroe city,City,place,71203,318,75874050,8423374,32.518985,-92.077179,141475.081385514,117172,162941.978910835+0i,18120
22011242,22,Louisiana,LA,Concordia Parish,Monterey,Monterey,CDP,place,71354,318,7338988,810101,31.444332,-91.718679,106940.667210904,92995,112621.340016773+0i,251
22011244,22,Louisiana,LA,East Baton Rouge Parish,Baton Rouge,Monticello,CDP,place,70814,225,6193564,0,30.488097,-91.044734,112936.046054625,97453,119366.667141445+0i,1872
22011246,22,Louisiana,LA,St. Charles Parish,Norco,Montz,CDP,place,70079,985,5594168,1697104,30.016195,-90.466079,143510.119873169,119933,152769.851353347+0i,707
22011248,22,Louisiana,LA,Caddo Parish,Mooringsport,Mooringsport,Town,place,71060,318,3008264,32379,32.679359,-93.960152,78785.5947668549,69254,94515.3542051709+0i,345
22011250,22,Louisiana,LA,St. Martin Parish,Morgan City,Morgan City city,City,place,70380,985,15497060,691570,29.710332,-91.191542,0,0,0+0i,0
22011252,22,Louisiana,LA,Pointe Coupee Parish,Morganza,Morganza,Village,place,70759,225,3050566,542308,30.738125,-91.591594,76390.6125010893,77888,77854.6118046321+0i,315
22011254,22,Louisiana,LA,Calcasieu Parish,Lake Charles,Moss Bluff,CDP,place,70611,337,39425881,1788946,30.308838,-93.207913,145307.272484549,126516,154619.958029996+0i,4352
22011256,22,Louisiana,LA,Bienville Parish,Gibsland,Mount Lebanon,Town,place,71028,318,10438123,0,32.505248,-93.049923,129643.819493001,105546,151827.382237421+0i,30
22011258,22,Louisiana,LA,Tangipahoa Parish,Natalbany,Natalbany,CDP,place,70451,985,11493060,113107,30.548924,-90.487542,58751.0765720247,53832,62550.0814579646+0i,1003
22011260,22,Louisiana,LA,Natchitoches Parish,Natchitoches,Natchitoches city,City,place,71457,318,58869828,9557521,31.734775,-93.100942,108005.678145702,83709,133159.756263621+0i,6741
22011262,22,Louisiana,LA,Iberia Parish,New Iberia,New Iberia city,City,place,70560,337,28849595,293612,30.005517,-91.820326,102355.534117105,86963,115510.197114493+0i,11352
22011264,22,Louisiana,LA,Orleans,New Orleans,New Orleans city,City,place,70129,504,438799508,467299606,30.05342,-89.934502,139212.895425793,116221,156417.61417272+0i,153140
22011266,22,Louisiana,LA,St. Charles Parish,Destrehan,New Sarpy,CDP,place,70047,985,3034577,626800,29.980898,-90.383165,74979.6457103648,81709,53852.1319417877+0i,556
22011268,22,Louisiana,LA,St. Charles Parish,Norco,Norco,CDP,place,70079,985,8915895,1521245,29.998287,-90.404535,113895.964530865,96977,118085.411896751+0i,1137
22011270,22,Louisiana,LA,St. James Parish,Paulina,North Vacherie,CDP,place,70763,225,14347547,1930285,30.007471,-90.711935,93447.7586041311,80617,100640.712440765+0i,871
22011272,22,Louisiana,LA,Allen Parish,Oakdale,Oakdale city,City,place,71463,318,13446985,161064,30.816418,-92.655855,71327.7660666375,66816,66040.7528067375+0i,2157
22011274,22,Louisiana,LA,East Baton Rouge Parish,Baton Rouge,Oak Hills Place,CDP,place,70808,225,8057101,124907,30.370673,-91.087737,174341.187152137,176740,179311.513824919+0i,3587
22011276,22,Louisiana,LA,Allen Parish,Oberlin,Oberlin,Town,place,70655,337,11347247,5764,30.608097,-92.774982,67595.5678815514,89478,0+49095.9997115108i,658
22011278,22,Louisiana,LA,East Baton Rouge Parish,Baton Rouge,Old Jefferson,CDP,place,70817,225,9116226,0,30.377549,-91.006001,107638.910444272,102039,109052.778156556+0i,2748
22011280,22,Louisiana,LA,St. Landry Parish,Opelousas,Opelousas city,City,place,70570,337,20531772,0,30.527959,-92.0851,99059.2075062861,70693,125837.415797382+0i,6027
22011282,22,Louisiana,LA,Lafayette Parish,Lafayette,Ossun,CDP,place,70507,337,8790892,0,30.283394,-92.107027,72727.1742109607,74499,68330.7405537248+0i,793
22011284,22,Louisiana,LA,St. Landry Parish,Palmetto,Palmetto,Village,place,71358,337,2296784,28177,30.717738,-91.909118,120396.013676423,81928,152073.589084124+0i,72
22011286,22,Louisiana,LA,St. Martin Parish,Parks,Parks,Village,place,70582,337,2182816,108777,30.217809,-91.827593,85805.1824912026,77869,91957.7520351234+0i,284
22011288,22,Louisiana,LA,St. James Parish,Paulina,Paulina,CDP,place,70763,225,11958205,1798662,30.03691,-90.72199,151514.021184764,140309,159639.758343047+0i,402
22011290,22,Louisiana,LA,Assumption Parish,Pierre Part,Pierre Part,CDP,place,70339,985,7958033,25271,29.955356,-91.202843,122439.446659848,106858,125448.936339008+0i,1092
22011292,22,Louisiana,LA,Rapides Parish,Pineville,Pineville city,City,place,71360,318,32607140,1371574,31.342347,-92.408855,91903.6211725866,79040,104188.122542597+0i,5246
22011294,22,Louisiana,LA,Vernon Parish,Pitkin,Pitkin,CDP,place,70656,318,16132120,26031,30.93636,-92.930018,59758.8755349231,66748,55663.4734268196+0i,193
22011296,22,Louisiana,LA,Iberville Parish,Plaquemine,Plaquemine city,City,place,70764,225,7562859,214118,30.283156,-91.243812,99553.5662529694,89153,109507.02921296+0i,2748
22011298,22,Louisiana,LA,Sabine Parish,Pleasant Hill,Pleasant Hill,Village,place,71065,318,4183717,0,31.815363,-93.5164,63207.4569641018,64054,68794.1110428715+0i,265
22011300,22,Louisiana,LA,Plaquemines Parish,Port Sulphur,Pointe a la Hache,CDP,place,70083,504,4562789,0,29.573756,-89.780848,106403.588225622,110265,100241.215609264+0i,58
22011302,22,Louisiana,LA,Grant Parish,Pollock,Pollock,Town,place,71467,318,20294490,77309,31.494069,-92.441289,113358.156066795,99531,127827.295204368+0i,171
22011304,22,Louisiana,LA,West Baton Rouge Parish,Port Allen,Port Allen city,City,place,70767,225,7342523,1276650,30.443821,-91.207396,102559.63938964,86585,115966.689901286+0i,2299
22011306,22,Louisiana,LA,Plaquemines Parish,Port Sulphur,Port Sulphur,CDP,place,70083,504,14181149,7765380,29.504507,-89.721978,72793.8604610805,56927,89214.1995791653+0i,629
22011308,22,Louisiana,LA,Natchitoches Parish,Campti,Powhatan,Village,place,71411,318,1394534,0,31.873775,-93.203239,34637.4113680491,24180,33595.4274955314+0i,50
22011310,22,Louisiana,LA,Ascension Parish,Prairieville,Prairieville,CDP,place,70769,225,56991824,191985,30.313168,-90.95844,151435.125432938,137385,156105.19401034+0i,9844
22011312,22,Louisiana,LA,Calcasieu Parish,Lake Charles,Prien,CDP,place,70605,337,15325921,1599462,30.146342,-93.240705,152715.679428852,140761,158814.688557047+0i,2902
22011314,22,Louisiana,LA,Natchitoches Parish,Provencal,Provencal,Village,place,71468,318,6359329,16242,31.654738,-93.200118,51672.8820063741,55949,46675.0763549004+0i,234
22011316,22,Louisiana,LA,Lafourche Parish,Raceland,Raceland,CDP,place,70394,985,55861102,130173,29.722428,-90.635879,112692.506551965,91695,124695.649686264+0i,3933
22011318,22,Louisiana,LA,Richland Parish,Rayville,Rayville,Town,place,71269,318,5981963,79105,32.470982,-91.757449,53737.6788803968,50975,56515.0027201255+0i,1389
22011320,22,Louisiana,LA,Evangeline Parish,Mamou,Reddell,CDP,place,70554,337,9858180,0,30.668747,-92.426825,56303.2605135338,55873,48921.6074541593+0i,296
22011322,22,Louisiana,LA,St. John the Baptist Parish,Reserve,Reserve,CDP,place,70084,985,37708048,2976048,30.072962,-90.555022,98462.066720744,80288,107857.014097736+0i,3297
22011324,22,Louisiana,LA,Ouachita Parish,Monroe,Richwood,Town,place,71202,318,6523495,0,32.448676,-92.077327,89522.3062929146,49011,119554.552034882+0i,570
22011326,22,Louisiana,LA,Bienville Parish,Ringgold,Ringgold,Town,place,71068,318,5996758,12500,32.326545,-93.283599,41534.3660802573,25953,46481.2485236652+0i,601
22011328,22,Louisiana,LA,Jefferson Davis Parish,Roanoke,Roanoke,CDP,place,70581,337,1107301,0,30.235526,-92.748141,77465.4436717142,93260,74312.3447097219+0i,234
22011330,22,Louisiana,LA,Grant Parish,Dry  Prong,Rock Hill,CDP,place,71423,318,9979074,6090,31.43903,-92.575935,71014.5402982728,300000,65230.3790458206+0i,123
22011332,22,Louisiana,LA,St. James Parish,St. James,Romeville,CDP,place,70086,225,8404673,826311,30.068681,-90.827406,68467.2493606138,300000,59977.0132008512+0i,72
22011334,22,Louisiana,LA,Tangipahoa Parish,Roseland,Roseland,Town,place,70456,985,5375741,492473,30.763881,-90.5106,49049.3913577507,53648,47179.8245073473+0i,373
22011336,22,Louisiana,LA,Lincoln Parish,Ruston,Ruston city,City,place,70270,318,54172929,175428,32.532986,-92.635327,88935.8915701967,74735,105565.307023065+0i,8224
22011338,22,Louisiana,LA,Iberville Parish,St. Gabriel,St. Gabriel city,City,place,70776,225,76830636,580662,30.255202,-91.100363,121654.73711315,99751,136916.100863068+0i,1217
22011340,22,Louisiana,LA,Tensas Parish,St. Joseph,St. Joseph,Town,place,71366,318,2306010,0,31.920284,-91.24004,39008.6390319935,25986,0+27395.6811477343i,424
22011342,22,Louisiana,LA,Winn Parish,Montgomery,St. Maurice,CDP,place,71454,318,17392244,0,31.761439,-92.938821,22940.6190702061,10562,28376.1680986383+0i,253
22011344,22,Louisiana,LA,Bienville Parish,Saline,Saline,Village,place,71070,318,3082046,0,32.163124,-92.976778,89255.4720208269,77979,100003.255983256+0i,120
22011346,22,Louisiana,LA,Terrebonne Parish,Schriever,Schriever,CDP,place,70395,985,37058924,161094,29.735074,-90.830833,104030.71237689,91142,111509.16531371+0i,2551
22011348,22,Louisiana,LA,East Baton Rouge Parish,Baton Rouge,Shenandoah,CDP,place,70816,225,16052260,139478,30.402581,-91.003741,172329.636649945,172301,176235.654547373+0i,7251
22011350,22,Louisiana,LA,Bossier Parish,Shreveport,Shreveport city,City,place,71108,318,277484105,39395075,32.466879,-93.792193,113820.400985752,94852,122707.571210935+0i,1303
22011352,22,Louisiana,LA,Webster Parish,Sibley,Sibley,Town,place,71073,318,10064655,290104,32.542595,-93.293639,107894.902902258,91793,120067.26477824+0i,500
22011354,22,Louisiana,LA,Winn Parish,Dodson,Sikes,Village,place,71422,318,4047066,0,32.078981,-92.48627,105056.038036094,125371,89931.6953363847+0i,63
22011356,22,Louisiana,LA,Vernon Parish,Simpson,Simpson,Village,place,71474,337,15966314,112518,31.256344,-93.018431,131777.034307688,300000,136076.421901294+0i,241
22011358,22,Louisiana,LA,Beauregard Parish,Singer,Singer,CDP,place,70660,337,17991370,0,30.651199,-93.41172,69123.4049499161,300000,57858.5012612424+0i,209
22011360,22,Louisiana,LA,East Feliciana Parish,Slaughter,Slaughter,Town,place,70777,225,14202058,22530,30.727639,-91.136122,101588.532259585,88548,103614.593472644+0i,496
22011362,22,Louisiana,LA,St. Mary Parish,Jeanerette,Sorrel,CDP,place,70544,337,5481017,155851,29.888402,-91.626585,57967.3176039712,55931,52081.4307178359+0i,206
22011364,22,Louisiana,LA,De Soto Parish,Mansfield,South Mansfield,Village,place,71052,318,1759182,56412,32.01705,-93.718074,75767.3642181491,31079,106797.939331305+0i,157
22011366,22,Louisiana,LA,Union Parish,Spearsville,Spearsville,Village,place,71277,318,5347626,0,32.933875,-92.602205,65737.2344743217,76426,62993.037263732+0i,53
22011368,22,Louisiana,LA,Livingston Parish,Springfield,Springfield,Town,place,70462,225,3638478,0,30.425552,-90.544414,104409.269765084,94252,117084.564205849+0i,165
22011370,22,Louisiana,LA,De Soto Parish,Logansport,Stanley,Village,place,71049,318,5623565,53919,31.955711,-93.900913,68354.0419799607,77076,61802.6293155856+0i,69
22011372,22,Louisiana,LA,Richland Parish,Start,Start,CDP,place,71279,318,9097930,246388,32.49163,-91.867843,119817.283358169,98493,122889.550829526+0i,409
22011374,22,Louisiana,LA,De Soto Parish,Stonewall,Stonewall,Town,place,71078,318,22051555,323094,32.271266,-93.807392,142075.567247831,123635,150970.227167123+0i,801
22011376,22,Louisiana,LA,Calcasieu Parish,Sulphur,Sulphur city,City,place,70663,337,26304983,0,30.230387,-93.355776,107881.9850166,94246,117055.830201136+0i,7699
22011378,22,Louisiana,LA,St. Landry Parish,Sunset,Sunset,Town,place,70584,337,8053409,69980,30.40605,-92.062017,96558.0252251889,89224,108688.497944007+0i,1163
22011380,22,Louisiana,LA,Ouachita Parish,Monroe,Swartz,CDP,place,71203,318,21068986,0,32.580871,-91.986889,91788.1383816967,85061,97457.3213337173+0i,1844
22011382,22,Louisiana,LA,Madison Parish,Tallulah,Tallulah city,City,place,71282,318,7207974,0,32.406697,-91.191701,73261.7949492171,59013,89142.015462986+0i,2712
22011384,22,Louisiana,LA,Jefferson Parish,Terrytown,Terrytown,CDP,place,70056,504,9533041,109072,29.902462,-90.028139,114204.334063814,96661,125851.059131646+0i,8448
22011386,22,Louisiana,LA,Tangipahoa Parish,Natalbany,Tickfaw,Village,place,70451,985,4148416,0,30.577077,-90.487163,66913.2055929601,78044,0+39758.0951671968i,217
22011388,22,Louisiana,LA,Plaquemines Parish,Boothville,Triumph,CDP,place,70038,504,7210242,3212364,29.339544,-89.48155,73743.6367122355,128726,0+71676.9095377038i,106
22011390,22,Louisiana,LA,Winn Parish,Urania,Tullos,Town,place,71480,318,4102896,52944,31.817355,-92.326754,0,0,0+0i,0
22011392,22,Louisiana,LA,St. James Parish,St. James,Union,CDP,place,70086,225,24619415,2920794,30.086131,-90.888951,57662.7652938727,74061,0+52901.0853403506i,337
22011394,22,Louisiana,LA,Washington Parish,Varnado,Varnado,Village,place,70467,985,2198047,0,30.895301,-89.831865,72284.3993590376,59224,91764.4215862493+0i,146
22011396,22,Louisiana,LA,Pointe Coupee Parish,New Roads,Ventress,CDP,place,70760,225,5244786,2056696,30.678922,-91.430525,70190.4204334172,81560,41712.6510641833+0i,480
22011398,22,Louisiana,LA,Lincoln Parish,Ruston,Vienna,Town,place,71270,318,8980347,0,32.609177,-92.64806,174315.775401007,184315,184146.195917519+0i,179
22011400,22,Louisiana,LA,East Baton Rouge Parish,Baton Rouge,Village St. George,CDP,place,70808,225,5783372,0,30.359799,-91.067203,171243.425159957,172164,180500.979741935+0i,2788
22011402,22,Louisiana,LA,Calcasieu Parish,Vinton,Vinton,Town,place,70668,337,13203238,132284,30.195435,-93.582246,69321.8639674056,79313,69688.5741663191+0i,1484
22011404,22,Louisiana,LA,Caddo Parish,Vivian,Vivian,Town,place,71082,318,14246796,0,32.871408,-93.986286,70398.7521699078,63246,85222.6930077475+0i,1563
22011406,22,Louisiana,LA,Livingston Parish,Walker,Walker,Town,place,70785,225,17006348,73067,30.482821,-90.866884,107222.864909091,97921,111152.112949904+0i,2410
22011408,22,Louisiana,LA,Catahoula Parish,Jonesville,Wallace Ridge,CDP,place,71343,318,18132985,1201939,31.684058,-91.828708,151522.75434665,156908,152773.005396796+0i,134
22011410,22,Louisiana,LA,Tensas Parish,St. Joseph,Waterproof,Town,place,71366,318,1805016,0,31.807159,-91.386146,29799.3530838924,20360,0+2092.84975755523i,268
22011412,22,Louisiana,LA,St. James Parish,St. James,Welcome,CDP,place,70086,225,11754624,1516287,30.044276,-90.883527,108131.092358311,83013,125193.561087592+0i,239
22011414,22,Louisiana,LA,Calcasieu Parish,Westlake,Westlake city,City,place,70669,337,9448131,150354,30.260095,-93.264468,86982.3750577948,79659,89524.4073311671+0i,1910
22011416,22,Louisiana,LA,Ouachita Parish,West Monroe,West Monroe city,City,place,71291,318,20707856,747522,32.51234,-92.15107,87747.8491824637,75466,102499.268872655+0i,5489
22011418,22,Louisiana,LA,Iberville Parish,White Castle,White Castle,Town,place,70788,225,1898125,7876,30.161694,-91.148535,69684.405824431,58461,84001.8493435652+0i,814
22011420,22,Louisiana,LA,Winn Parish,Winnfield,Winnfield city,City,place,71483,318,9431709,0,31.923969,-92.642475,93724.1109089497,73292,115364.92265011+0i,1875
22011422,22,Louisiana,LA,Franklin Parish,Gilbert,Wisner,Town,place,71336,318,2062334,0,31.980428,-91.65509,46612.9548255584,49002,14449.8408293704+0i,323
22011424,22,Louisiana,LA,Rapides Parish,Woodworth,Woodworth,Town,place,71485,318,22085326,11667,31.173893,-92.520418,166615.022747755,160692,179294.319318074+0i,504
22011426,22,Louisiana,LA,East Baton Rouge Parish,Zachary,Zachary city,City,place,70791,225,61972760,82326,30.663184,-91.158209,138990.261365688,118259,145858.979200479+0i,5318
2501254,25,Massachusetts,MA,Plymouth County,Abington,Abington,CDP,place,02351,781,25798865,592945,42.119964,-70.957216,141899.114779157,120575,148214.491562105+0i,6035
